Crash Date,Country/Region,Aircraft Manufacturer,Aircraft,Location,Operator,Sum of Fatalities(ground),Sum of Fatalities (air),Sum of Aboard
1994-08-10,South Korea,Airbus,Airbus A300B4 622RHL,Cheju South Korea,Korean Airlines,0,0,160
1994-08-11,Alaska,De Havilland,de Havilland DHC 2N17394,Alsworth Alaska,Inc. Services Air Talon - Taxi Air,0,3,3
1994-08-12,U.S.A.,Bell,Bell 206L 4N124NH,Whiting New,Helicopters National - Taxi JerseyAir,0,3,3
1994-08-21,Morocco,Aerospatiale,Aerospatiale ATR 42,Near Agadir Morocco,Maroc Air Royal,0,44,44
1994-09-08,Pennsylvania,Boeing,Boeing B 737,Near Aliquippa Pennsylvania,USAir,0,132,132
1994-09-13,Nigeria,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 3005N,Near Abuja Nigeria,Charter - Aerocontroctors,0,3,5
1994-09-17,Canada,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 100C,Fish Egg Inlet Canada,Pacific Coastal Airlines,0,3,4
1994-09-18,Algeria,BAC,BAC One Eleven 515FB5N,Tamanrasset Algeria,Oriental Airlines,0,5,39
1994-09-23,Hong Kong,Lockheed,Lockheed L 100,Kowloon Bay Hong Kong,Heavylift Cargo Airlines,0,6,12
1994-09-26,Russia,Yakovlev,Yakovlev YAK 40RA,Near Vanavera Russia,Cheremshanka Airlines,0,28,28
1994-09-28,Paraguay,Douglas,Douglas C 47DFAP2009,Bahia Negra Paraguay,Paraguay TAM,0,1,27
1994-09-30,Russia,Antonov,Antonov AN 8RA,Chaibukha Russia,Association Production Aviation Arsenyev,0,8,20
1994-10-08,Colombia,Antonov,Antonov AN 32BHK3929X,Mitu Colombia,SELVA,0,10,10
1994-10-12,near,Fokker,Fokker F 28 Fellowship 1000EP,Krakas Mountains near,Iran          Natanz Iran Asseman Airlines,0,66,66
1994-10-14,Brazil,Lockheed,Lockheed C 130EC,Near Formoso do Aragala Brazil,Force Air Brazilian - Military,0,21,21
1994-10-26,Angola,Mil,Mil Mi 8MTV (helicopter)H534,Near Cuito Angola,Force Air Angolan - Military,0,22,22
1994-10-29,Russia,Antonov,Antonov AN 12ARA,Near Ust'-Ilimsk Russia,Aeronica,0,23,23
1994-10-29,Russia,Antonov,Antonov AN 2RA,Batagaj Russia,Yakutavia,0,7,19
1994-10-31,Indiana,ATR,ATR  72,Roselawn Indiana,Eagle American,0,68,68
1994-11-01,Mexico,Bell,Bell 212XA SVS,Off Cozumel Mexico,Pegaso Aereos Transportes,0,14,14
1994-11-04,Indonesia,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 100PK,Near Nabire Indonesia,Trigana Air Service,0,4,4
1994-11-05,Peru,Yakovlev,Yakovlev YAK 40OB,Saposa Peru,Amazonica SA,0,6,30
1994-11-16,California,Beechcraft,Beechcraft C99N63995,Avenal California,Ameriflight,0,1,1
1994-11-22,U.S.A. Guinea,Britten Norman,Britten Norman BN 2A TrislanderP2,Papua New GuineaSouthWest Virgin Islandsia Air,Southwest Air,0,7,7
1994-11-22,Missouri,McDonnell Douglas,McDonnell Douglas DC 9,Bridgeton Missouri,Trans World Airlines,0,2,142
1994-11-25,Angola,Mil,Mil Mi 17 (helicopter)H584,Near Cuito Angola,Force Air Angolan - Military,0,22,22
1994-12-10,Pacific Ocean,Boeing,Boeing B 747,Pacific Ocean,Philippine Air Lines,0,1,293
1994-12-13,North,British Aerospace Jetstream,British Aerospace Jetstream 3201N918AE,Morrisville North,Eagle CarolinaAmerican,0,15,20
1994-12-15,Angola,Douglas,Douglas DC 3N96BF,Lobito Angola,SL Aviation Services,0,2,2
1994-12-17,U.S.A.,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 200P2,Papua New,Fellowship Aviation GuineaMissionary,0,28,28
1994-12-17,Venezuela,Douglas,Douglas C 47A,Cerro Aicha Venezuela,Servivensa,0,7,9
1994-12-21,England,Boeing,Boeing 737 2D6C7T,Coventry England,Aviation Phoenix,0,5,5
1994-12-26,Algeria,Airbus,Airbus A300B2 1CF,Algiers Airport Algeria,Air France,3,3,239
1994-12-29,Turkey,Boeing,Boeing B 737,Near Van Turkey,Turkish Airlines (THY),0,57,76
1995-01-05,Iran,Lockheed 1329 Jetstar,Lockheed 1329 Jetstar 81003,Isfahan Iran,Force Air Iranian - Military,0,12,12
1995-01-10,Inodnesia,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 300PK,Off Flores Island Inodnesia,Merpati Nusantra Airlines,0,14,14
1995-01-11,Colombia,McDonnell Douglas,McDonnell Douglas DC 9,Cartagena Colombia,Aviacion de Intercontinental,0,51,52
1995-01-14,California,Bell,Bell 206BN2209P,Los Angeles California,Ltd. Aviation Air Wolfe - Taxi Air,0,2,4
1995-01-17,Nepal,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 3009N,Kathmandu Nepal,Royal Nepal Airlines,0,2,24
1995-01-20,Russia,Let,Let 410UVPRA 67120,Near Krasnoyarsk Russia,Abakan Airlines,0,3,19
1995-01-20,France,Dassault Falcon,Dassault Falcon 20EF GHLN,Le Bourget France,Charter - Leadair,0,10,10
1995-02-16,Missouri,McDonnell Douglas,McDonnell Douglas DC 8,Kansas City Missouri,ATI,0,3,3
1995-03-16,Russia,Antonov,Antonov 26BRA 26084,Ossora Russia,Aeroflot,0,9,10
1995-03-31,Romania,Airbus,Airbus A310 324YR,Near Balotesti Romania,Romane) Aeriene (Transporturile Tarom,0,60,60
1995-04-23,Nigeria,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 3005N,Lagos Nigeria,Helicopters Bristow,0,1,9
1995-04-29,Sri Lanka,Hawker Siddeley,Hawker Siddeley HS 748,Near Palaly AFB Sri Lanka,Force Air Lanka Sri - LankaMilitary,0,52,52
1995-05-01,Ontario,Swear.,Swear. SA 227CC Metro 23/Piper NavajoC,Sioux Falls Ontario,Canada Bearskin Airlines / Air Sandy,0,8,8
1995-05-03,Ecuador,Grumman Gulfstream,Grumman Gulfstream IIN409MA,Quito Ecuador,Jet American,0,7,7
1995-05-09,Colombia,Curtiss,Curtiss C 46FHK,Cerro San Jeronimo Colombia,Colombia ADES,0,9,9
1995-05-13,Idaho,Lockheed,Lockheed C 130E Hercules62,Near Boise Idaho,U.S. Air Force - Military,0,6,6
1995-05-24,England,Embraer 110 P1,Embraer 110 P1 BandeiranteG OEAA,Near Leeds England,Knight Air,0,12,12
1995-05-25,Colombia,Douglas,Douglas DC 3CHK,Miraflores Colombia,LACOL,0,2,11
1995-05-29,Senegal,Piper,Piper PA 31,Off Mbour Senegal,Senegalair,0,6,10
1995-06-09,New Zealand,de Havilland Canada,de Havilland Canada DHC 8,Near Palmerston North New Zealand,Ansett,0,5,21
1995-06-16,Russia,Antonov,Antonov AN 2RA,Herputchi Russia,Aeroflot,0,13,14
1995-06-16,Russia,Antonov,Antonov 2RCCCP 68142,Volgograd Russia,Volga Air,0,12,12
1995-06-17,Angola,CASA,CASA 212 200 AviocarT401,Near Cuvela Angola,Force Air Angolan - Military,0,48,48
1995-06-24,Nigeria,Tupolev,Tupolev TU 134ARA,Lagos Nigeria,Harka Air Services,0,16,80
1995-06-27,Dominican,Convair,Convair CV 440N356SA,La Romana Dominican,RepublicSalair,0,2,2
1995-07-01,Papua,de Havilland Canada,de Havilland Canada C 7A CaribouP2,Kiunga Papua,Aviation GuineaGaramut New,0,3,3
1995-07-12,New Guinea,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 300P2,Gumey Papua New Guinea,Milne Bay Air,0,15,15
1995-07-18,Madagascar,Douglas,Douglas C 47A5R,Near Antananivo Madagascar,Force Air Madagascar - Military,0,34,34
1995-07-25,Papua,Britten,Britten  Norman BN,Near Karamui Papua,Airways GuineaTransniugini New,0,2,2
1995-08-02,South,Antonov,Antonov An 2RRA,Johannesburg South,AeroAfrica Air,0,3,3
1995-08-09,Indonesia,Hawker Siddeley,Hawker Siddeley HS 748 2APK,Near Kaimana Indonesia,Bourag Indonesia Airlines,0,10,10
1995-08-09,San,Boeing,Boeing B 737,Mt. Chichontepec San,El Salvador          Vincente Aviateca,0,65,65
1995-08-14,Colombia,Embraer 110P1,Embraer 110P1 BandeiranteHK 2594,Nevada del Huila Colombia,Colombia AIRES,0,10,10
1995-08-21,Georgia,Embraer,Embraer 120 RT BrasiliaN256AS,Near Carrollton Georgia,Atlantic Southeast Airlines ,0,10,29
1995-09-01,Alaska,Shorts,Shorts SC 7 SkyvanN30GA,Near Farewell Alaska,Cargo Air Star North,0,1,1
1995-09-02,Arizona,Cessna 421C Golden,Cessna 421C Golden EagleN6234G,Beaver Dam Arizona,Adventure Airlines,0,8,8
1995-09-02,Canada,British Aerospace Nimrod,British Aerospace Nimrod MR 2PXV239,Toronto Ontario,Canada Military - Royal Air Force,0,7,7
1995-09-09,Colombia,CASA 212 Aviocar,CASA 212 Aviocar 200FAC1152,Near La Macarena Colombia,SAETA,0,21,22
1995-09-11,Afghanistan,Antonov,Antonov AN 26BYA,Jalalabad Afghanistan,Ariana Afghan Airlines,0,3,51
1995-09-12,Sri Lanka,Antonov,Antonov AN 32CR861,Off Colombo Sri Lanka,Force Air Lanka Sri - LankaMilitary,0,81,81
1995-09-21,Mongolia,Antonov,Antonov AN 24RVBNMAU,Near Moron Mongolia,Mongolian Airlines - MIAT,0,42,43
1995-09-22,Alaska,Boeing,Boeing B 707 (E,Anchorage Alaska,U.S. Air Force - Military,0,24,24
1995-09-24,Russia,Mil,Mil Mi 8TRA,Sterligov Cape Russia,Company Flight Norilsk,0,15,15
1995-09-27,British,De Havilland,De Havilland Dash 3C,Campbell River British,Canada          Columbia Western Straits Air,0,8,10
1995-10-03,Indonesia,CASA,CASA 212PK ZAG,Gunung Antara Indonesia,Charter Air Raya Merauke Sabang,0,1,14
1995-10-04,Kirghizia,Mil,Mil Mi 8MTV,Barskoon Kirghizia,Kirghizia  Aba Zaoldoru,0,15,15
1995-11-09,Argentina,Fokker,Fokker F 27 Friendship 500TC,Near Luyaba Argentina,Force Air Argentine - Military,0,53,53
1995-11-12,Connecticut,McDonnell Douglas,McDonnell Douglas MD 83N566AA,East Granby Connecticut,American Airlines,0,0,78
1995-11-13,Nigeria,Boeing,Boeing B 737,Kaduna Nigeria,Airways Nigeria,0,9,137
1995-11-22,Sri Lanka,Antonov,Antonov AN 32CR862,Off Jaffna Peninsula  Sri Lanka,Force Air Lanka Sri - LankaMilitary,0,63,63
1995-11-29,Malaysia,Bell 412,Bell 412 (helicopter)9M AYW,Off Labuan Malaysia,Sabah Air,0,10,10
1995-11-30,Azerbaijan,Boeing,Boeing 707 323C4K,Baku Azerbaijan,Azerbaijan Airlines,0,2,6
1995-12-03,Cameroon,Boeing,Boeing B 737,Near Douala Cameroon,Cameroon Airlines,0,72,78
1995-12-05,Azerbaijan,Tupolev,Tupolev TU 134B,Near Nakhichevan Azerbaijan, Azerbaijani Airlines,0,54,82
1995-12-07,Russia,Tupolev,Tupolev TU 154BRA,Near Grossevichi Russia,Aviation East Far,0,98,98
1995-12-13,Italy,Antonov,Antonov AN 24BYR,Verona  - Villafranca Italy,Air Banat Romanian,0,49,49
1995-12-18,Angola,Lockheed,Lockheed L 188C Electra9Q,Cahungula Angola,Trans Service Airlift,0,141,144
1995-12-20,Valle,Boeing,Boeing B 757,Near Buga Valle,Colombia         Cauca del American Airlines,0,160,164
1995-12-22,Papua,Britten Norman,Britten Norman BN 2A,Bagasin Papua,Airways GuineaIsland New,0,2,12
1996-01-08,Zaire,Antonov,Antonov AN 32BRA,Kinshasa Zaire,African Air,225,2,6
1996-01-08,Barbados,Britten,Britten  Norman BN,Off Bridgetown Barbados,Airways Mustique,0,1,10
1996-01-18,Nigeria,British Aerospace,British Aerospace BAe 125,Near Kano Nigeria,Force Air Nigerian - Military,0,14,14
1996-01-22,Sri Lanka,Mil,Mil Mi 17 (helicopter)CH,Off Point Pedro Sri Lanka,Force Air Lanka Sri - LankaMilitary,0,39,39
1996-02-04,Paraguay,McDonnell Douglas,McDonnell Douglas DC 8,Asuncion Paraguay,Caribe del Aereas Lineas,24,4,4
1996-02-05,Arizona,ConvairCV,ConvairCV  440N131T,St. Johns Arizona,Connection Air Business,0,4,4
1996-02-06,Domincan,Boeing,Boeing B 757,Off Puerto Rico Plata Domincan,leased from Birgen Air         Nacionales RepublicAlas,0,189,189
1996-02-11,Afghanistan,??,??,Near Kandahar Afghanistan,Militia Taliban - Military,0,20,20
1996-02-12,Hati,GAF Nomad,GAF Nomad N 24AN224E,Port-au-Prince Hati,Express Hati,0,11,15
1996-02-26,Sudan,Lockheed,Lockheed C 130H?,Near Jabal Awliya Sudan,Force Air Sudanese - Military,0,91,91
1996-02-27,Angola,Antonov,Antonov 12BPER ACE,Near Lukapa Angola,Aero Tropical,0,8,8
1996-02-29,Peru,Boeing,Boeing B 737,Arequipa Peru,Compania de Aviacion Faucett SA (Peru),0,123,123
1996-03-09,Peru,Mil,Mil Mi 17EP561,Near Mesones Muro Peru,Peruvian Army Aviation- Military,0,23,23
1996-03-12,Turkmenistan,Mil,Mil Mi 8T (helicopter)EZ,Karabogazgol Bay Turkmenistan,Akhal Air,0,12,12
1996-04-03,Croatia,Boeing,Boeing B 737,Near Dubrovnik Croatia,U.S. Air Force - Military,0,35,35
1996-04-05,Russia,Ilyushin,Ilyushin IL 76TDRA,Near Petropavlovsk Russia,Avialinii Krasnoyarskie,0,20,20
1996-04-05,Taiwan,Dornier,Dornier 228 212B,Off Matsu Island Taiwan,Formosa Airlines,0,6,17
1996-04-11,Wyoming,Cessna,Cessna 177BN35207,Cheyenne Wyoming,Private,0,3,3
1996-05-03,Sudan,Antonov,Antonov AN 24ST,Near Haj Yousif Sudan,Federal Airlines,0,53,53
1996-05-09,British,de Havilland Canada,de Havilland Canada DHC 3 OtterC,Near Terrace British,Canada          Columbia Buffalo Narrows Airways,0,2,2
1996-05-10,Mexico,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 200XA,Otaez Mexico,Durango de Empresariales Aeroservicios,0,16,19
1996-05-11,Miami,McDonnell Douglas,McDonnell Douglas DC 9,Everglades Miami,Florida Valu,0,110,110
1996-05-11,New Guinea,Britten Norman,Britten Norman BN 2A,Oumba Papua New Guinea,Milne Bay Air,0,1,10
1996-05-19,United Arab Emirates,Britten,Britten  Norman BN,Griesta United Arab Emirates,KingdomLoganair,0,3,3
1996-06-06,Democratic Republic of Congo,Ilyushin,Ilyushin 76MDUR 76539,Kinshasa Democratic Republic of Congo,CongoHoseba Republic,0,10,10
1996-06-09,Iran,Boeing,Boeing 727 286EP,Rasht Iran,Iran Air,0,7,7
1996-06-12,Australia,Sikorsky,Sikorsky S 70 / Sikorsky S,Near Rollingstone Queensland,Australia Army Aviation - Military,0,18,28
1996-06-13,Japan,McDonnell Douglas,McDonnell Douglas DC 10,Fukuoka Japan,Garuda Indonesia Airlines,0,3,275
1996-06-21,China,Harbin Yunshuji,Harbin Yunshuji Y 12,Shanghai China,Airlines) (Feilong Aviation Dragon Flying China,0,2,12
1996-07-06,Florida,McDonnell Douglas,McDonnell Douglas MD 88N927DA,Pensacola Florida,Delta Air Lines ,0,2,142
1996-07-09,New Guinea,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 300P2,Papua New Guinea,Milne Bay Air,0,20,20
1996-07-11,India,Let,Let 410VT ETC,Near Kanda India,Archana Airlines,0,9,9
1996-07-15,The,Lockheed,Lockheed C 130HCH,Near Eindhoven The,Force Air Belgian - NetherlandsMilitary,0,34,41
1996-07-17,Mexico,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 300XA,Near Playa del Carmen Mexico,Aerolatino (Aerocaribe),0,1,18
1996-07-17,U.S.A.,Boeing,Boeing B 747,Off East Moriches New York,Trans World Airlines,0,230,230
1996-07-20,Alaska,Douglas,Douglas DC 6AN313RS,Russian Mission Alaska,Cargo Air Northern,0,4,4
1996-07-24,Manmar,Fokker,Fokker F 27 Friendship 600XY,Near Mergui Manmar,Airways Myanmar,0,8,49
1996-08-12,Canada,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 300C,Markham Bay Canada,First Air,0,2,2
1996-08-14,British,Douglas,Douglas DC 4C,Near Bronson Creek British Canada,Canada          Columbia Air North,0,1,3
1996-08-17,Wyoming,Lockheed,Lockheed C 130H Hercules74,Near Jackson Hole Wyoming,U.S. Air Force - Military,0,9,9
1996-08-18,British,de Havilland Canada,de Havilland Canada DHC 3 Turbo OtterC,Near Alliford Bay British,Canada2Harbour Air          Columbia,0,3,3
1996-08-19,Yugosalvia,Ilyushin,Ilyushin IL 76TRA,Belgrade Yugosalvia,Spair Air transport,0,12,12
1996-08-29,Norway,Tupolev,Tupolev TU 154MRA,Near Longyearbyen Norway,Vnokovo Airlines ,0,141,141
1996-09-25,Netherlands,Douglas,Douglas DC 3CPH,Waddenzee Netherlands,Association Dakota Dutch,0,32,32
1996-10-02,Peru,Boeing,Boeing B 757,Off Pasamayo Peru,Aeroperu,0,70,70
1996-10-03,Congo,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 2009Q,Kahemba Congo,Aviation Malu,0,6,21
1996-10-06,Angola,Antonov,Antonov 12BRA 11101,Lukapa Angola,Savanair,0,6,19
1996-10-08,Italy,Antonov,Antonov AN 124RA,San Francesco al Campo Italy,Aeroflot,2,2,23
1996-10-22,Ecuador,Boeing,Boeing B 707,Manta Ecuador,Million Air,30,4,4
1996-10-26,Russia,Yakovlev,Yakovlev YAK 40RA,Khanty Russia,Aviatrans Tyumen,0,5,34
1996-10-31,Brazil,Fokker,Fokker 100PT MRK,Sao Paolo Brazil,TAM (Brazil),3,95,95
1996-11-01,Guatemala,Embraer 110P1,Embraer 110P1 BandeiranteTG TPA,Near Tikal Guatemala,TAPSA - Profesionales Areos Transported,0,16,16
1996-11-07,Nigeria,Boeing,Boeing B 727,Lagos Nigeria,Corporation Development Aviation,0,143,143
1996-11-07,France,Cessna 421C Golden,Cessna 421C Golden EagleHB LRX,Aubusson France,S.A. Jetcom,0,8,8
1996-11-12,India,Boeing,Boeing B 747,Near Charkhi Dadri India,Kazakhstan Airlines / Saudi Arabian Airlines,0,349,349
1996-11-14,Russia,Antonov,Antonov AN 2RA,Bolchaïa Pyssa Russia,Avia Komi,0,14,15
1996-11-19,Illinois,Beechcraft,Beechcraft 1900 C / Beech King Air A90N87GL / N1127D,Quincy Illinois,United Express,0,14,14
1996-11-22,CAMilitary,Lockheed,Lockheed HC 130P Hercules64,Off Cape Mendocino CAMilitary,U.S. Air Force - Military,0,10,11
1996-11-23,Comoros,Boeing,Boeing B 767,Off Mitsamiouli Comoros,Ethiopian Airlines,0,127,175
1996-11-27,Siberia,Ilyushin,Ilyushin IL 76MDRA,Abakan Siberia, Military - n Air Force,0,23,23
1996-11-30,Colombia,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 300HK,Medellin Colombia,Colombia ACES,0,14,15
1996-12-07,Indonesia,CASA 212 Aviocar,CASA 212 Aviocar 100PK VSO,Banjarmasin Indonesia,Dirgantara Air Services,2,16,17
1996-12-09,Idaho,Douglas,Douglas C 47AN75142,Boise Idaho,Emery Worldwide,0,2,2
1996-12-17,Russia,Antonov,Antonov AN 12?,Tver Russia,Force Air Russian - Military,0,18,18
1996-12-21,Colombia,Antonov,Antonov An 32BHK,Rio Negro Colombia,SELVA,0,4,4
1996-12-22,Virgin Islandsia,McDonnell Douglas,McDonnell Douglas DC 8,Narrows Virgin Islandsia,Express Airborne,0,6,6
1996-12-24,India,Hindustan Aeronautics,Hindustan Aeronautics 748 2H1032,Near Nellore India,Force Air Indian - Military,0,22,22
1996-12-24,U.S.A.,Learjet,Learjet 35AN388LS,Dorchester New,Inc Group Charter HampshireAircraft,0,2,2
1997-01-07,Samoa,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 3005W,Near Moamoa Samoa,Polynesian Airlines,0,3,5
1997-01-09,Michigan,Embraer 120RT,Embraer 120RT BrasiliaN265CA,Near Monroe Michigan,Comair,0,29,29
1997-01-29,Alaska,de Havilland Canada,de Havilland Canada DHC 4A CaribouN702SC,Sparrevohn Alaska,Southcentral Air,0,1,2
1997-01-31,Nigeria,Embraer 110P1A,Embraer 110P1A Bandeirante5N AXS,Yola Nigeria,Airways Express Skypower,0,5,16
1997-02-01,Senegal,Hawker Siddeley,Hawker Siddeley HS 748,Tambacoumba Senegal,Senegal Air,0,25,52
1997-02-02,Angola,CASA 212 Aviocar,CASA 212 Aviocar 200T 400,Near Quiangala Angola,Angola de Populaire Area Force,0,37,37
1997-02-04,Israel,Sikorsky CH53D / Sikorsky CH53D357 /,Sikorsky CH53D / Sikorsky CH53D357 / 903,Northern IsraelMilitary - Israel Air Force - Military -  Israel Air Force,Israel Air Force - Military,0,73,73
1997-02-14,Brazil,Boeing,Boeing B 737,Carajas Brazil,Varig,0,1,52
1997-02-19,Guatemala,IAI 1124,IAI 1124 WestwindYV 160CP,Guatemala City Guatemala,Transpolar,0,5,5
1997-03-12,Angola,Antonov,Antonov AN 12BD2,Lucapa Angola,ALADA,0,16,16
1997-03-13,Iran,Lockheed,Lockheed C 130HF?,Near Mashhad Iran,Force Air Iranian - Military,0,88,88
1997-03-18,Russia,Antonov,Antonov AN 24RVRA,Cherkessk Russia,Stavropol Airlines ,0,50,50
1997-04-01,Honduras,Lockheed,Lockheed C 130H Hercules88,Tegucigalpa Honduras,U.S. Air Force - Military,0,3,10
1997-04-04,Georgia,Aviation Traders,Aviation Traders ATL 98 CarvairN83FA,Griffin Georgia,Custom Air Service,0,2,2
1997-04-10,Alaska,Cessna 208B Caravan,Cessna 208B Caravan IN408GV,Near Wainwright Alaska,Hageland Aviation Services,0,5,5
1997-04-14,Democratic Republic of Congo,Fokker,Fokker F 27 Friendship 600D2,Brazzaville Democratic Republic of Congo,TAAG Angola Airlines,0,3,7
1997-04-15,Azerbaijan,Yakovlev,Yakovlev 404K 87504,Gyandzha Azerbaijan,Azerbaijan Airlines,0,6,6
1997-04-16,Niger,Lockheed,Lockheed C 130H Hercules5U,Near Sorei Niger,Force Air Niger - Military,0,14,14
1997-04-19,Indonesia,British Aerospace,British Aerospace ATPPK MTX,Tanjung Pandan Indonesia,Merpati Nusantra Airlines,0,15,53
1997-04-23,Afghanistan,Antonov,Antonov AN 26?,Near Konduz Afghanistan,Force Air Republican Afghan - Military,0,36,36
1997-05-08,China,Boeing,Boeing B 737,Huangtian China,China Southern Airlines ,0,35,74
1997-06-06,Congo,Vickers Viscount,Vickers Viscount 781D9Q CWL,Near Irumu Congo,Bazair,0,27,27
1997-06-10,Mongolia,Harbin Yunshuji,Harbin Yunshuji Y 12 IIJU,Mandalgobi Mongolia,Mongolian Airlines - MIAT,0,7,12
1997-07-03,India,Fokker,Fokker F 27 Friendship 200VT,Madh Island India,Elbee Airlines,0,2,2
1997-07-06,Colombia,Mil,Mil Mi 17 (helicopter)?,Near Saravena Colombia,Colombian Army- Military,0,25,29
1997-07-09,Brazil,Fokker,Fokker 100PT WHK,Suzano Brazil,TAM (Brazil),0,1,60
1997-07-11,Cuba,Antonov,Antonov AN 24CU,Off Santiago de Cuba Cuba,Aviacion de Cubana,0,44,44
1997-07-17,Indonesia,Fokker,Fokker F 27 Friendship 600PK,Bandung Indonesia,Sempati Air,0,30,50
1997-07-29,Nigeria,BAC,BAC One Eleven 203AE5N,Calabar  Nigeria,ADC Airlines,0,1,55
1997-07-30,Italy,Aerospatiale,Aerospatiale ATR 42,Florence Italy,Littoral Air,0,1,17
1997-08-06,Guam,Boeing,Boeing B 747,Agana Guam,Korean Airlines,0,228,254
1997-08-07,Florida,McDonnell Douglas,McDonnell Douglas DC 8,Miami Florida,Fine Air,1,4,4
1997-08-10,Taiwan,Dornier,Dornier Do 228,Matsu Island Taiwan,Formosa Airlines,0,16,16
1997-08-29,Venezuela,Pilatus,Pilatus PC 6 Turbo Porter / Cessna 206FAC1115,Puerto Rico Inirida Venezuela,Satena,0,12,12
1997-09-03,Cambodia,Tupolev,Tupolev TU 134VN,Phnom Penh Cambodia,Vietnam Airlines ,0,65,66
1997-09-06,Malaysia,Dornier,Dornier 228 2129M,Near Miri Malaysia,Airways Borneo,0,10,10
1997-09-12,Zaire,de Havilland Canada,de Havilland Canada DHC 6 Twin Otter 3009Q,Near Uvira Zaire,Commuter Air TMK,0,22,22
1997-09-13,Africa,Tupolev,Tupolev TU 154M / C,Off Namibia Africa,USAF - Military / Luftwaffe - Military,0,33,33
1997-09-26,Indonesia,Airbus,Airbus A300 B4,Buah Nabar Indonesia,Garuda Indonesia Airlines,0,234,234
1997-10-08,Colorado,Cessna 208B Caravan,Cessna 208B Caravan IN12022,Near Montrose Colorado,Scenic Airlines ,0,9,9
1997-10-10,Uruguay,McDonnell Douglas,McDonnell Douglas DC 9,Nuevo Berlin Uruguay,Austral Lineas Aeras (Argentina),0,74,74
1997-10-10,Taiwan,Lockheed,Lockheed C 130H Hercules1310,Taipei Taiwan,Force Air China of Republic - Military,0,5,5
1997-10-12,near,Rutan Long EZ (experimental,Rutan Long EZ (experimental aircraft)N555JD,Monterey Bay near,California         Grove Pacific Private,0,1,1
1997-10-29,Afghanistan,Yakovlev,Yakovlev YAK 40YA,Jalal-Abad Afghanistan,Ariana Afghan Airlines,0,2,26
1997-11-08,Alaska,Cessna 208B Caravan,Cessna 208B Caravan IN750GC,Near Barrow Alaska,Hageland Aviation Services,0,8,8
1997-12-05,Russia,Antonov,Antonov AN 124,Irkutsk-2 Russia,Force Air Russian - Military,44,23,23
